company_id,company_name,tanggal_pembukaan_instansi,rekening_induk,total_trx,total_amount,tx_month,tx_year,fee_bjbs_total_amount,fee_bjbs_total_rek_ia,fee_bjbs_per_tx,fee_institusi_total_amount,fee_institusi_total_rek_ia,fee_institusi_per_tx,fee_3rd_party_total_amount,fee_3rd_party_total_rek_ia,fee_3rd_party_per_tx
168,SEKOLAH TINGGI AGAMA ISLAM (STAI) AL FALAH CICALENGKA BANDUNG,7/30/2020 9:14:55 am,5170102000541,57,65688000,DECEMBER ,2022,9238500,517194260070001360,2000,0,N/A,0,10764000,0080102033620,2500
171,SEKOLAH TINGGI AGAMA ISLAM (STAI) AL-HIDAYAH BOGOR,8/4/2020 3:24:23 am,0040102001916,50,73231000,DECEMBER ,2022,1183000,004194260070001360,2000,0,N/A,0,1454000,0080102033620,2500
173,MI ANDALAN,8/6/2020 1:27:18 am,7030102000110,449,257630000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
174,Yayasan BANI SALEH Bekasi,8/6/2020 7:52:05 am,5340102000168,32,24160500,DECEMBER ,2022,6206500,534194260070001360,2000,0,N/A,0,7451000,0080102033620,2500
183,STIKES MAHARDIKA,8/18/2020 10:14:46 am,0030101006891,9,32563500,DECEMBER ,2022,688000,003194260070001360,2000,0,N/A,0,743000,0080102033620,2500
184,Yayasan Ath - Thayyibah,8/19/2020 3:21:22 am,5410102000476,451,440057000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
186,TKIT Bunga Bangsa,8/19/2020 4:26:03 am,0060102071665,35,27175000,DECEMBER ,2022,500,006194260070002360,500,0,N/A,0,1000,0080102033620,1000
196,YPPU NURUL FIKRI DEPOK,8/26/2020 9:24:46 am,5050102002170,1431,3114554524,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
206,Sekolah Tinggi Ilmu Syariah NU,9/17/2020 6:59:17 am,5030102000960,55,48626500,DECEMBER ,2022,3239000,503194260070001360,2000,0,N/A,0,3934000,0080102033620,2500
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,310,211670000,DECEMBER ,2022,2414000,701194260070002360,500,0,N/A,0,2526000,0080102033620,1000
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,310,211670000,DECEMBER ,2022,2414000,701194260070002360,500,0,N/A,0,4678000,7010101004060,1500
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,88,94986500,DECEMBER ,2022,1018000,519194260070002360,500,0,N/A,0,1329500,0080102033620,1000
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,88,94986500,DECEMBER ,2022,1018000,519194260070002360,500,0,N/A,0,1537500,5190102001884,1000
233,STHG Tasikmalaya S2,10/21/2020 2:59:56 am,0020102111169,1,3254500,DECEMBER ,2022,174000,002194260070001360,2000,0,N/A,0,190500,0080102033620,2500
236,YAYASAN PENDIDIKAN CIKAL CENDEKIA UNGGUL,11/3/2020 3:15:36 am,5240101000688,289,165322500,DECEMBER ,2022,2542500,524194260070002360,500,0,N/A,0,5050500,0080102033620,1000
240,SD Smart Auladi,11/4/2020 4:14:30 am,0030102002101,286,382657500,DECEMBER ,2022,0,N/A,0,0,N/A,0,1000,0080102033620,500
247,Universitas Cipasung Tasikmalaya,11/18/2020 4:06:20 am,5160102003333,5,9703500,DECEMBER ,2022,1617500,516194260070001360,4500,0,N/A,0,4151500,0080102033620,2500
252,INSTITUT AGAMA ISLAM SAHID BOGOR (INAIS),12/1/2020 10:00:01 am,5360102000282,101,63735858,DECEMBER ,2022,6697500,536194260070001360,1000,0,N/A,0,8391000,0080102033620,2500
254,STAI Darul Falah,12/7/2020 1:28:18 pm,5490102001020,33,34211000,DECEMBER ,2022,1946000,549194260070001360,2000,0,N/A,0,2432500,0080102033620,2500
257,SMK Global Mulia,12/15/2020 9:04:07 am,5300101000769,485,338527500,DECEMBER ,2022,5356500,530194260070002360,500,5316500,5300101000769,500,10593000,0080102033620,1000
258,SD Islam Insan Taqwa,12/15/2020 9:45:01 am,5410201016150,205,158409300,DECEMBER ,2022,500,541194260070002360,500,0,N/A,0,1000,0080102033620,1000
259,STEBI Global Mulia,12/15/2020 2:33:30 pm,5300101000771,254,123817999,DECEMBER ,2022,9791500,530194260070001360,2000,0,N/A,0,11385500,0080102033620,2500
261,UNIVERSITAS INSAN CENDIKIA MANDIRI (uicm) Bandung,12/22/2020 8:35:23 am,7070102000054,59,186074000,DECEMBER ,2022,4148000,707194260070001360,2000,0,N/A,0,4789000,0080102033620,2500
263,Yayasan Khalifa Insan Madani Sejahtera Satu,1/12/2021 11:13:55 am,5240102001001,271,668669960,DECEMBER ,2022,500,524194260070002360,500,0,N/A,0,1000,0080102033620,1000
265,Yayasan Al - Muhajirin,1/25/2021 9:26:32 am,5410102000166,201,300829508,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
268,UIN Sunan Gunung Djati S1,2/1/2021 3:01:02 pm,7070109000032,82,163843100,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
269,YPI AR ROHMAN CIBINONG BOGOR,2/2/2021 9:32:12 am,0040102002143,841,1310469000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
273,SIT Fitrah Hanniah,2/4/2021 10:56:45 am,5300102000196,924,1268055000,DECEMBER ,2022,4800,530194260070002360,200,0,N/A,0,24000,0080102033620,1000
276,DIP SD Khalifah Serang,2/17/2021 1:24:54 pm,0050206036926,6,9250000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
277,STIT INSAN KAMIL BOGOR,2/22/2021 2:19:51 pm,0040102002234,9,4431500,DECEMBER ,2022,437500,004194260070001360,2000,0,N/A,0,539000,0080102033620,2500
281,SMK INFOKOM BOGOR,3/15/2021 10:40:38 am,5260201006281,407,272367758,DECEMBER ,2022,5640500,526194260070002360,500,8750500,5260201006281,1000,7829000,0080102033620,1000
282,RAFI INSTITUTE,3/16/2021 9:59:13 am,0080206013554,1,10000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
287,Yayasan Daarul Quran Indonesia 4,3/17/2021 5:36:21 pm,0070102100040,1,800000,DECEMBER ,2022,225000,007194260070003360,2000,0,N/A,0,0,N/A,0
290,YAYASAN IPWIJA,4/7/2021 10:29:09 am,5360102000363,794,808202000,DECEMBER ,2022,21290000,536194260070004360,1000,0,N/A,0,0,N/A,0
291,NURUL FIKRI BINA GENERASI (NFBG),4/8/2021 9:29:06 am,5050102002092,429,2131200000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
293,CV. HAITEK,4/27/2021 9:26:32 am,0080102033620,2,2352000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
294,PT. CITRA NUSANTARA GEMILANG,4/29/2021 11:28:27 am,0040102002349,47,1880087538,DECEMBER ,2022,2158000,004194260070004360,2000,0,N/A,0,0,N/A,0
297,SDIT Bina Lestari,5/11/2021 11:27:42 am,5140102000401,74,404810000,DECEMBER ,2022,715500,514194260070002360,500,0,N/A,0,1407000,0080102033620,1000
299,SDIT AL BARKAH DEPOK,5/21/2021 9:30:10 am,5050102000605,43,43765000,DECEMBER ,2022,372500,505194260070002360,500,0,N/A,0,635500,0080102033620,1000
300,Yayasan Amal Mulia Depok,5/21/2021 10:33:44 am,5050102000851,583,814557233,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
303,DUKhalifah2021,6/10/2021 8:46:16 am,0050206036941,111,130333600,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
313,Yayasan Insan Madani Sejahtera,6/22/2021 2:54:45 pm,5240102000900,197,360431500,DECEMBER ,2022,500,524194260070002360,500,0,N/A,0,1000,0080102033620,1000
315,AKADEMI KEPERAWATAN SAIFUDDIN ZUHRI,6/25/2021 5:12:35 pm,7020102000511,111,222205000,DECEMBER ,2022,2380000,702194260070001360,2000,1652000,7020102000511,1500,2514000,0080102033620,2500
320,YAYASAN PESANTREN QURAN EL TAHFIDH,7/29/2021 10:19:52 am,5370102000804,59,108644600,DECEMBER ,2022,1631000,537194260070003360,1000,0,N/A,0,0,N/A,0
322,SD Islam Ar Riyadh Insan Cendekia,8/5/2021 3:05:33 pm,5340101000171,100,92140000,DECEMBER ,2022,0,N/A,0,2595000,5340101000171,1500,0,N/A,0
323,SDI Terpadu Darul Hikam,8/5/2021 3:17:02 pm,5230206006981,204,144707500,DECEMBER ,2022,0,N/A,0,5167500,5230206006981,1500,0,N/A,0
325,UIN SGD PPG,8/16/2021 11:31:14 am,5170102000642,1339,948020000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
327,YAYASAN CAHAYA INSAN MULIA DEPOK,8/24/2021 3:03:57 pm,5050102002584,210,214776000,DECEMBER ,2022,4431000,505194260070003360,1500,0,N/A,0,0,N/A,0
328,SDIT Bina Citra,9/8/2021 8:58:37 am,5140102000191,203,95040500,DECEMBER ,2022,5221500,514194260070003360,1500,0,N/A,0,0,N/A,0
329,STISNU NUSANTARA TANGERANG,9/20/2021 10:02:11 am,5040102001200,91,59142800,DECEMBER ,2022,1651000,515194260070001360,2000,110000,N/A,2000,2034500,0080102033620,2500
329,STISNU NUSANTARA TANGERANG,9/20/2021 10:02:11 am,5040102001200,91,59142800,DECEMBER ,2022,1651000,515194260070001360,2000,1526000,5040102001200,2000,2034500,0080102033620,2500
330,YAYASAN AL HIKMAH AL ALIYAH DEPOK,9/23/2021 9:45:09 am,5050102001543,124,54133000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
334,QURBAN VTI 2022,10/7/2021 11:30:11 am,0050206040592,1,5000000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
338,PONDOK PESANTREN AL AMIN,10/29/2021 7:56:43 am,5160206558113,168,225086000,DECEMBER ,2022,5986500,516194260070003360,1500,5986500,5160206558113,1500,0,N/A,0
341,YAYASAN TUHFATUL ATHFAL,11/1/2021 12:02:15 pm,5200206889883,166,114556150,DECEMBER ,2022,2374500,520194260070003360,1000,1236000,5200206889883,500,0,N/A,0
346,STID AL BIRUNI CIREBON,12/1/2021 1:42:20 pm,5440102000616,15,9586500,DECEMBER ,2022,2441000,544194260070001360,2000,0,N/A,0,3049000,0080102033620,2500
347,STAI AL AQIDAH AL HASYIMIYYAH,12/1/2021 2:19:31 pm,0070102100445,1,14500,DECEMBER ,2022,2000,007194260070001360,2000,0,N/A,0,2500,0080102033620,2500
358,YAYASAN ASSYAAFI'IYYAH (YASFI),12/23/2021 8:58:24 am,5200206889765,94,101038000,DECEMBER ,2022,1535000,514194260070003360,1000,2818000,5200206889765,2000,0,N/A,0
363,SEKOLAH TINGGI AGAMA ISLAM AL ITTIHAD,1/26/2022 5:54:47 pm,5030102000997,25,27875000,DECEMBER ,2022,706500,503194260070001360,2000,180500,5030102000997,500,883000,0080102033620,2500
365,PT. Wahana Transformasi Digital Indonesia,1/28/2022 10:38:15 am,0040102002491,1,353775,DECEMBER ,2022,48000,004194260070004360,2000,0,N/A,0,0,N/A,0
371,SDIT NURUL EL-BANTANY,3/22/2022 2:26:13 pm,0050206013200,1,250000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
374,YAYASAN BINA INSANI,3/28/2022 9:49:44 am,5090102000900,4,3510000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
376,KOMITE SMK NEGERI 6 BEKASI,3/29/2022 10:45:00 am,0060102071223,10,3850000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
378,YAYASAN QOBASAT ANNUR,3/29/2022 1:27:28 pm,5140101000061,304,562321000,DECEMBER ,2022,3819500,514194260070003360,1500,2550500,5140101000061,1000,0,N/A,0
380,Al Barkah Addasukiah,3/31/2022 12:00:12 pm,5050102000605,80,49270000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
381,SDIT BINA LESTARI,4/4/2022 8:54:28 am,5140102000401,73,22713500,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
382,SMPIT Bina Citra,4/4/2022 11:35:43 am,5140102000191,22,9600000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
383,INSTITUT AGAMA ISLAM DARUSSALAM (IAID),4/4/2022 12:39:46 pm,7030102509135,3,45000,DECEMBER ,2022,30000,703194260070001360,2000,7500,7030102509135,500,37500,0080102033620,2500
384,SDIT CITRA INSANI,4/6/2022 3:18:42 pm,5140102000191,195,115775000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
385,Masjid Baiturrahim,4/6/2022 4:57:43 pm,5250206016613,3,1450000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
386,YAYASAN SEKOLAH WIRAUSAHA INDONESIA (YSWI),4/22/2022 1:01:24 pm,5140102509113,11,8056500,DECEMBER ,2022,77000,514194260070002360,500,0,N/A,0,152500,0080102033620,1000
388,Yayasan Cinta Keluarga,6/6/2022 11:54:03 am,0070102100062,176,3806048000,DECEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
395,TKN Citra Insani,6/21/2022 8:04:13 pm,5140102535268,24,8020500,DECEMBER ,2022,373500,514194260070003360,1500,0,N/A,0,0,N/A,0
396,SDIT MIFTAHUL JANNAH,6/21/2022 8:08:44 pm,5230101541641,22,9664000,DECEMBER ,2022,421500,523194260070003360,1500,0,N/A,0,0,N/A,0
397,YAYASAN PENDIDIKAN ISLAM MUMTAZ AL-BATANI,6/24/2022 10:17:48 am,5090201538362,233,112812562,DECEMBER ,2022,883500,509194260070002360,500,807500,5090201538362,1000,1543500,0080102033620,1000
397,YAYASAN PENDIDIKAN ISLAM MUMTAZ AL-BATANI,6/24/2022 10:17:48 am,5090201538362,233,112812562,DECEMBER ,2022,883500,509194260070002360,500,874000,509194260070002360,1000,1543500,0080102033620,1000
403,TK AL FAJRI,7/14/2022 3:29:10 pm,0060251552173,49,9552500,DECEMBER ,2022,690500,006194260070003360,1500,509500,0060251552173,1000,0,N/A,0
404,SD Islam Al Fajri,7/14/2022 3:56:25 pm,0060122552172,120,28990000,DECEMBER ,2022,1578000,006194260070003360,1500,1187000,0060122552172,1000,0,N/A,0
405,SMP Islam Al fajri,7/14/2022 4:02:33 pm,0060122552171,54,14982500,DECEMBER ,2022,609500,006194260070003360,1500,478000,0060122552171,1000,0,N/A,0
406,Yayasan Progress Insani,7/22/2022 1:34:21 pm,0040102002440,217,318035000,DECEMBER ,2022,2548000,004194260070003360,1000,0,N/A,0,0,N/A,0
407,Yayasan Al Bunyan,7/29/2022 9:41:56 am,0040102999997,27,61303000,DECEMBER ,2022,480000,004194260070003360,2000,0,N/A,0,0,N/A,0
409,MI Sunan Gunung Djati,8/11/2022 2:52:16 pm,7070109627016,18,16712500,DECEMBER ,2022,107000,707194260070003360,1000,107000,7070102000080,1000,0,N/A,0
410,Pondok Pesantren At-tajdid,8/24/2022 4:54:08 pm,5160206017245,158,131036000,DECEMBER ,2022,586000,516194260070003360,1000,820500,5160206017245,1500,0,N/A,0
411,SEKOLAH TINGGI AGAMA ISLAM AL-MUHAJIRIN,9/9/2022 9:09:13 am,5020122572526,21,7766500,DECEMBER ,2022,986500,502194260070001360,2000,0,N/A,0,1223000,0080102033620,2500
412,Yayasan Pendidikan Bina Qurani,9/19/2022 5:21:45 pm,0040101000434,41,85240000,DECEMBER ,2022,403000,004194260070003360,1000,0,N/A,0,0,N/A,0
418,SD Hasanah Quranic School,9/28/2022 10:06:50 am,5050121550037,45,23193500,DECEMBER ,2022,622000,505194260070003360,1500,383000,5050121598728,1000,0,N/A,0
421,Yayasan Pendidikan Bina Qurani Resto,10/9/2022 7:37:57 pm,0040201000435,47,13580000,DECEMBER ,2022,0,N/A,0,0,N/A,0,960000,0080102033620,2000
60,Universitas Nusa Bangsa,2/1/2019 4:58:37 pm,0040102001205,188,423993000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
78,YAYASAN AL KAUTSAR KLAPANUNGGAL CIBUBUR,8/6/2019 7:18:00 am,5370102001003,391,215970005,NOVEMBER ,2022,500,537194260070002360,500,500,5370102001003,500,1000,0080102033620,1000
97,SD Islam Khalifah Serang,12/2/2019 2:19:45 am,0050301032556,541,307666000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
104,UIN Sunan Gunung Djati Pasca,1/28/2020 5:05:58 am,7070109000080,83,559075000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
108,Yayasan Darul Izzah Depok,2/17/2020 2:37:50 am,5050102002006,85,52620000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
120,TK Plus Al Kautsar Kopo,4/29/2020 8:15:56 am,5320102000345,89,13990000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
126,SMP KHALIFAH Serang,5/6/2020 2:24:53 am,0050206036930,45,50570000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
129,Yayasan Pendidikan Islam Bintang Cipta Madani,5/28/2020 3:16:03 am,5250102001200,389,400219500,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
132,STAI Bani Saleh,6/24/2020 1:34:07 am,5340102000171,64,131420300,NOVEMBER ,2022,2428000,534194260070001360,2000,0,N/A,0,2927000,0080102033620,2500
135,SD Al Quran Bina Mulya,7/2/2020 7:41:47 am,5490102000515,120,40618000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
136,SMP Boarding Bina Mulya,7/2/2020 7:42:54 am,5490102000515,20,22610500,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
138,Ponpes Tahfidz Adh Dhuha,7/8/2020 2:21:58 am,5240101001170,65,75017500,NOVEMBER ,2022,706500,524194260070002360,500,0,N/A,0,1162500,0080102033620,1000
139,Paud Dhuhaa Islamic School,7/8/2020 2:55:06 am,5240101001155,21,15257500,NOVEMBER ,2022,478500,524194260070002360,500,0,N/A,0,605500,0080102033620,1000
140,SD DHUHAA ISLAMIC SCHOOL,7/8/2020 3:21:21 am,5240101001166,94,113453500,NOVEMBER ,2022,665500,524194260070002360,500,0,N/A,0,1284500,0080102033620,1000
143,STHG Tasikmalaya S1,7/9/2020 7:17:55 am,0020102002620,163,335970400,NOVEMBER ,2022,3903000,002194260070001360,2000,0,N/A,0,4981000,0080102033620,2500
146,STIT Al - Marhalah Al - Ulya,7/13/2020 1:15:23 am,0060102071304,45,139480500,NOVEMBER ,2022,3068500,006194260070001360,2000,0,N/A,0,2718500,0080102033620,2500
147,HSSN PIRAMIDA BOGOR,7/15/2020 2:01:42 am,0040102001497,11,20519000,NOVEMBER ,2022,416000,004194260070002360,1000,0,N/A,0,416000,0080102033620,1000
148,Pondok Pesantren Darul Ikhlas,7/15/2020 2:08:23 am,5410101001060,7,10657000,NOVEMBER ,2022,38000,541194260070002360,500,0,N/A,0,76000,0080102033620,1000
153,STIT Hidayatunnajah,7/17/2020 1:45:31 am,5150102000766,7,7518000,NOVEMBER ,2022,1072000,515194260070001360,2000,0,N/A,0,1335500,0080102033620,2500
154,YAPI STEBANK ISLAM,7/17/2020 2:38:17 am,5270102000894,11,11556500,NOVEMBER ,2022,1142500,527194260070001360,2000,0,N/A,0,1382000,0080102033620,2500
155,TK Binakheir Cibinong,7/17/2020 6:40:23 am,5260206012574,76,50595000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
157,PGTK Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:37:31 am,0040102005350,14,10585050,NOVEMBER ,2022,484000,004194260070002360,500,0,N/A,0,623000,0080102033620,1000
159,SD Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:50:30 am,0040102005466,124,160790250,NOVEMBER ,2022,2117000,004194260070002360,500,0,N/A,0,3569500,0080102033620,1000
160,SMP Yayasan Demi Masa Kehalutuju (YDMKT) Bogor,7/20/2020 1:52:00 am,0040102005338,52,81424950,NOVEMBER ,2022,1031000,004194260070002360,500,0,N/A,0,1339000,0080102033620,1000
164,SDIT Al - Fikri,7/27/2020 3:35:16 am,5410206003300,2,601500,NOVEMBER ,2022,5910000,541194260070002360,500,0,N/A,0,6120000,0080102033620,1000
168,SEKOLAH TINGGI AGAMA ISLAM (STAI) AL FALAH CICALENGKA BANDUNG,7/30/2020 9:14:55 am,5170102000541,27,36230590,NOVEMBER ,2022,9238500,517194260070001360,2000,0,N/A,0,10764000,0080102033620,2500
171,SEKOLAH TINGGI AGAMA ISLAM (STAI) AL-HIDAYAH BOGOR,8/4/2020 3:24:23 am,0040102001916,12,13429000,NOVEMBER ,2022,1183000,004194260070001360,2000,0,N/A,0,1454000,0080102033620,2500
173,MI ANDALAN,8/6/2020 1:27:18 am,7030102000110,390,200139000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
174,Yayasan BANI SALEH Bekasi,8/6/2020 7:52:05 am,5340102000168,88,75098000,NOVEMBER ,2022,6206500,534194260070001360,2000,0,N/A,0,7451000,0080102033620,2500
183,STIKES MAHARDIKA,8/18/2020 10:14:46 am,0030101006891,1,834500,NOVEMBER ,2022,688000,003194260070001360,2000,0,N/A,0,743000,0080102033620,2500
184,Yayasan Ath - Thayyibah,8/19/2020 3:21:22 am,5410102000476,320,219886000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
186,TKIT Bunga Bangsa,8/19/2020 4:26:03 am,0060102071665,35,22370000,NOVEMBER ,2022,500,006194260070002360,500,0,N/A,0,1000,0080102033620,1000
196,YPPU NURUL FIKRI DEPOK,8/26/2020 9:24:46 am,5050102002170,1488,4115183501,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
206,Sekolah Tinggi Ilmu Syariah NU,9/17/2020 6:59:17 am,5030102000960,32,23491500,NOVEMBER ,2022,3239000,503194260070001360,2000,0,N/A,0,3934000,0080102033620,2500
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,33,24299000,NOVEMBER ,2022,2414000,701194260070002360,500,0,N/A,0,2526000,0080102033620,1000
210,SMK FARMASI YPIB,9/29/2020 4:11:50 am,7010101004060,33,24299000,NOVEMBER ,2022,2414000,701194260070002360,500,0,N/A,0,4678000,7010101004060,1500
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,74,59882500,NOVEMBER ,2022,1018000,519194260070002360,500,0,N/A,0,1329500,0080102033620,1000
228,YAYASAN GEMA BUDI ASSHOFARI (GISPI),10/5/2020 2:02:11 am,5190102001884,74,59882500,NOVEMBER ,2022,1018000,519194260070002360,500,0,N/A,0,1537500,5190102001884,1000
233,STHG Tasikmalaya S2,10/21/2020 2:59:56 am,0020102111169,9,80786000,NOVEMBER ,2022,174000,002194260070001360,2000,0,N/A,0,190500,0080102033620,2500
236,YAYASAN PENDIDIKAN CIKAL CENDEKIA UNGGUL,11/3/2020 3:15:36 am,5240101000688,353,219914000,NOVEMBER ,2022,2542500,524194260070002360,500,0,N/A,0,5050500,0080102033620,1000
240,SD Smart Auladi,11/4/2020 4:14:30 am,0030102002101,242,446599250,NOVEMBER ,2022,0,N/A,0,0,N/A,0,1000,0080102033620,500
247,Universitas Cipasung Tasikmalaya,11/18/2020 4:06:20 am,5160102003333,14,14421500,NOVEMBER ,2022,1617500,516194260070001360,4500,0,N/A,0,4151500,0080102033620,2500
252,INSTITUT AGAMA ISLAM SAHID BOGOR (INAIS),12/1/2020 10:00:01 am,5360102000282,223,202363500,NOVEMBER ,2022,6697500,536194260070001360,1000,0,N/A,0,8391000,0080102033620,2500
254,STAI Darul Falah,12/7/2020 1:28:18 pm,5490102001020,21,23904500,NOVEMBER ,2022,1946000,549194260070001360,2000,0,N/A,0,2432500,0080102033620,2500
257,SMK Global Mulia,12/15/2020 9:04:07 am,5300101000769,548,413662000,NOVEMBER ,2022,5356500,530194260070002360,500,5316500,5300101000769,500,10593000,0080102033620,1000
258,SD Islam Insan Taqwa,12/15/2020 9:45:01 am,5410201016150,182,110077500,NOVEMBER ,2022,500,541194260070002360,500,0,N/A,0,1000,0080102033620,1000
259,STEBI Global Mulia,12/15/2020 2:33:30 pm,5300101000771,230,174252500,NOVEMBER ,2022,9791500,530194260070001360,2000,0,N/A,0,11385500,0080102033620,2500
261,UNIVERSITAS INSAN CENDIKIA MANDIRI (uicm) Bandung,12/22/2020 8:35:23 am,7070102000054,83,112467501,NOVEMBER ,2022,4148000,707194260070001360,2000,0,N/A,0,4789000,0080102033620,2500
263,Yayasan Khalifa Insan Madani Sejahtera Satu,1/12/2021 11:13:55 am,5240102001001,260,714321726,NOVEMBER ,2022,500,524194260070002360,500,0,N/A,0,1000,0080102033620,1000
265,Yayasan Al - Muhajirin,1/25/2021 9:26:32 am,5410102000166,690,1184790513,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
268,UIN Sunan Gunung Djati S1,2/1/2021 3:01:02 pm,7070109000032,77,148126250,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
269,YPI AR ROHMAN CIBINONG BOGOR,2/2/2021 9:32:12 am,0040102002143,789,1370725600,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
273,SIT Fitrah Hanniah,2/4/2021 10:56:45 am,5300102000196,1038,1293607506,NOVEMBER ,2022,4800,530194260070002360,200,0,N/A,0,24000,0080102033620,1000
276,DIP SD Khalifah Serang,2/17/2021 1:24:54 pm,0050206036926,8,6100000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
277,STIT INSAN KAMIL BOGOR,2/22/2021 2:19:51 pm,0040102002234,5,3232500,NOVEMBER ,2022,437500,004194260070001360,2000,0,N/A,0,539000,0080102033620,2500
281,SMK INFOKOM BOGOR,3/15/2021 10:40:38 am,5260201006281,551,328242277,NOVEMBER ,2022,5640500,526194260070002360,500,8750500,5260201006281,1000,7829000,0080102033620,1000
290,YAYASAN IPWIJA,4/7/2021 10:29:09 am,5360102000363,1072,1171572932,NOVEMBER ,2022,21290000,536194260070004360,1000,0,N/A,0,0,N/A,0
291,NURUL FIKRI BINA GENERASI (NFBG),4/8/2021 9:29:06 am,5050102002092,456,2251900000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
293,CV. HAITEK,4/27/2021 9:26:32 am,0080102033620,2,2352000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
294,PT. CITRA NUSANTARA GEMILANG,4/29/2021 11:28:27 am,0040102002349,47,1578709436,NOVEMBER ,2022,2158000,004194260070004360,2000,0,N/A,0,0,N/A,0
297,SDIT Bina Lestari,5/11/2021 11:27:42 am,5140102000401,195,139563650,NOVEMBER ,2022,715500,514194260070002360,500,0,N/A,0,1407000,0080102033620,1000
299,SDIT AL BARKAH DEPOK,5/21/2021 9:30:10 am,5050102000605,32,25565000,NOVEMBER ,2022,372500,505194260070002360,500,0,N/A,0,635500,0080102033620,1000
300,Yayasan Amal Mulia Depok,5/21/2021 10:33:44 am,5050102000851,506,516508606,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
303,DUKhalifah2021,6/10/2021 8:46:16 am,0050206036941,186,175617000,NOVEMBER ,2022,0,N/A,0,0,N/A,0,0,N/A,0
313,Yayasan Insan Madani Sejahtera,6/22/2021 2:54:45 pm,5240102000900,160,342109500,NOVEMBER ,2022,500,524194260070002360,500,0,N/A,0,1000,0080102033620,1000
315,AKADEMI KEPERAWATAN SAIFUDDIN ZUHRI,6/25/2021 5:12:35 pm,7020102000511,132,273131000,NOVEMBER ,2022,2380000,702194260070001360,2000,1652000,7020102000511,1500,2514000,0080102033620,2500
